timestamp,field1,field2,field3,field4,field5,field6,field7
2026-03-24 00:00:08,0.00,52.00,23.04,94.23,1014.72,21.00,2784.00
2026-03-24 00:05:08,0.00,52.00,23.04,94.21,1014.71,21.00,2796.00
2026-03-24 00:10:08,0.00,52.00,23.03,94.25,1014.71,21.00,2794.00
2026-03-24 00:15:08,0.00,53.00,23.03,94.26,1014.76,21.00,2798.00
2026-03-24 00:20:08,0.00,52.00,23.02,94.28,1014.73,21.00,2800.00
2026-03-24 00:25:08,0.00,52.00,23.03,94.24,1014.69,21.00,2809.00
2026-03-24 00:30:08,0.00,52.00,23.02,94.30,1014.71,21.00,2815.00
2026-03-24 00:35:08,0.00,55.00,23.02,94.29,1014.73,21.00,2813.00
2026-03-24 00:40:08,0.00,53.00,23.02,94.27,1014.71,21.00,2822.00
2026-03-24 00:45:08,0.00,52.00,23.01,94.30,1014.73,21.00,2816.00
2026-03-24 00:50:08,0.00,52.00,23.02,94.28,1014.67,21.00,2825.00
2026-03-24 00:55:08,0.00,53.00,23.02,94.31,1014.69,21.00,2833.00
2026-03-24 01:00:08,0.00,52.00,23.02,94.27,1014.77,21.00,2830.00
2026-03-24 01:05:08,0.00,52.00,23.02,94.29,1014.77,21.00,2826.00
2026-03-24 01:10:08,0.00,52.00,23.02,94.29,1014.82,21.00,2826.00
2026-03-24 01:15:08,0.00,52.00,23.01,94.31,1014.77,21.00,2830.00
2026-03-24 01:20:08,0.00,52.00,23.01,94.34,1014.69,21.00,2841.00
2026-03-24 01:25:08,0.00,52.00,23.02,94.31,1014.70,21.00,2841.00
2026-03-24 01:30:08,0.00,52.00,23.01,94.27,1014.70,21.00,2855.00
2026-03-24 01:35:08,0.00,52.00,23.01,94.31,1014.70,21.00,2859.00
2026-03-24 01:40:08,0.00,52.00,23.01,94.28,1014.78,21.00,2860.00
2026-03-24 01:45:08,0.00,52.00,23.01,94.27,1014.79,21.00,2860.00
2026-03-24 01:50:08,0.00,52.00,23.01,94.29,1014.78,21.00,2859.00
2026-03-24 01:55:08,0.00,52.00,23.01,94.29,1014.76,21.00,2880.00
2026-03-24 02:00:08,0.00,52.00,23.01,94.28,1014.78,21.00,2890.00
2026-03-24 02:05:08,0.00,53.00,23.01,94.28,1014.82,21.00,2891.00
2026-03-24 02:10:08,0.00,52.00,23.01,94.29,1014.79,21.00,2904.00
2026-03-24 02:15:08,0.00,52.00,23.01,94.30,1014.79,21.00,2898.00
2026-03-24 02:20:08,0.00,53.00,23.01,94.22,1014.77,21.00,2905.00
2026-03-24 02:25:08,0.00,52.00,23.01,94.30,1014.79,21.00,2919.00
2026-03-24 02:30:08,0.00,52.00,23.02,94.28,1014.81,21.00,2919.00
2026-03-24 02:35:09,0.00,52.00,23.01,94.31,1014.80,21.00,2923.00
2026-03-24 02:40:09,0.00,52.00,23.00,94.31,1014.82,21.00,2912.00
2026-03-24 02:45:09,0.00,53.00,23.00,94.31,1014.88,21.00,2928.00
2026-03-24 02:50:09,0.00,52.00,23.00,94.32,1014.83,21.00,2921.00
2026-03-24 02:55:09,0.00,52.00,23.00,94.32,1014.88,21.00,2933.00
2026-03-24 03:00:09,0.00,52.00,23.00,94.36,1014.92,21.00,2934.00
2026-03-24 03:05:09,0.00,52.00,23.00,94.32,1014.88,21.00,2932.00
2026-03-24 03:10:09,0.00,52.00,22.99,94.39,1014.82,20.90,2930.00
2026-03-24 03:15:09,0.00,53.00,22.99,94.35,1014.88,21.00,2937.00
2026-03-24 03:20:09,0.00,53.00,23.00,94.33,1014.91,21.00,2928.00
2026-03-24 03:25:09,0.00,52.00,22.99,94.35,1014.83,20.90,2933.00
2026-03-24 03:30:09,0.00,52.00,22.99,94.34,1014.85,20.90,2943.00
2026-03-24 03:35:09,0.00,52.00,22.99,94.27,1014.80,20.90,2940.00
2026-03-24 03:40:09,0.00,52.00,22.99,94.38,1014.72,20.90,2948.00
2026-03-24 03:45:09,0.00,52.00,22.98,94.37,1014.69,20.90,2963.00
2026-03-24 03:50:09,0.00,52.00,22.98,94.36,1014.69,20.90,2968.00
2026-03-24 03:55:09,0.00,52.00,22.98,94.35,1014.72,20.90,2976.00
2026-03-24 04:00:09,0.00,52.00,22.98,94.36,1014.78,20.90,2970.00
2026-03-24 04:05:09,0.00,52.00,22.98,94.42,1014.78,20.90,2968.00
2026-03-24 04:10:09,0.00,52.00,22.98,94.39,1014.81,20.90,2979.00
2026-03-24 04:15:09,0.00,52.00,22.98,94.43,1014.89,20.90,2985.00
2026-03-24 04:20:09,0.00,52.00,22.98,94.39,1014.89,20.90,2997.00
2026-03-24 04:25:09,0.00,52.00,22.98,94.41,1014.90,20.90,2995.00
2026-03-24 04:30:09,0.00,52.00,22.98,94.40,1014.90,20.90,2990.00
2026-03-24 04:35:09,0.00,53.00,22.98,94.39,1014.88,20.90,2998.00
2026-03-24 04:40:09,0.00,52.00,22.98,94.39,1014.83,20.90,2996.00
2026-03-24 04:45:09,0.00,52.00,22.98,94.37,1014.83,20.90,2998.00
2026-03-24 04:50:09,0.00,52.00,22.97,94.42,1014.90,20.90,3015.00
2026-03-24 04:55:09,0.00,52.00,22.98,94.43,1014.92,20.90,3003.00
2026-03-24 05:00:09,0.00,52.00,22.98,94.39,1014.90,20.90,3005.00
2026-03-24 05:05:09,77.00,52.00,23.03,94.44,1014.86,20.90,3018.00
