timestamp,field1,field2,field3,field4,field5,field6,field7
2026-04-01 00:01:45,6.00,53.00,23.09,96.59,1018.62,21.00,1259.00
2026-04-01 00:06:45,7.00,53.00,23.06,96.59,1018.63,21.00,1267.00
2026-04-01 00:11:45,8.00,53.00,23.08,96.61,1018.70,21.00,1274.00
2026-04-01 00:16:45,7.00,53.00,23.08,96.62,1018.73,21.00,1284.00
2026-04-01 00:21:45,10.00,53.00,23.07,96.62,1018.80,21.00,1281.00
2026-04-01 00:26:45,7.00,53.00,23.07,96.59,1018.87,21.00,1285.00
2026-04-01 00:31:45,7.00,53.00,23.06,96.67,1018.95,21.00,1282.00
2026-04-01 00:36:45,8.00,53.00,23.06,96.62,1018.96,21.00,1291.00
2026-04-01 00:41:45,7.00,53.00,23.02,96.63,1019.03,21.00,1298.00
2026-04-01 00:46:45,7.00,53.00,23.05,96.65,1019.07,21.00,1304.00
2026-04-01 00:51:45,7.00,53.00,23.04,96.61,1019.13,21.00,1310.00
2026-04-01 00:56:45,7.00,53.00,23.04,96.62,1019.17,21.00,1306.00
2026-04-01 01:01:50,5.00,53.00,23.05,96.62,1019.23,21.00,1305.00
2026-04-01 01:06:50,7.00,53.00,23.03,96.64,1019.22,21.00,1311.00
2026-04-01 01:11:50,7.00,53.00,23.04,96.65,1019.25,21.00,1321.00
2026-04-01 01:16:50,8.00,53.00,23.01,96.64,1019.24,21.00,1329.00
2026-04-01 01:21:50,7.00,53.00,23.03,96.66,1019.32,21.00,1326.00
2026-04-01 01:26:50,7.00,53.00,23.01,96.64,1019.32,21.00,1336.00
2026-04-01 01:31:50,7.00,53.00,23.02,96.64,1019.39,21.00,1336.00
2026-04-01 01:36:50,1.00,53.00,23.03,96.64,1019.40,21.00,1338.00
2026-04-01 01:41:50,7.00,53.00,23.01,96.64,1019.40,21.00,1340.00
2026-04-01 01:46:50,6.00,53.00,23.01,96.61,1019.44,21.00,1341.00
2026-04-01 01:51:50,7.00,53.00,22.99,96.63,1019.44,21.00,1343.00
2026-04-01 01:56:50,7.00,53.00,23.01,96.63,1019.48,21.00,1357.00
2026-04-01 02:01:50,6.00,53.00,22.99,96.62,1019.47,21.00,1354.00
2026-04-01 02:06:50,7.00,53.00,23.00,96.68,1019.51,21.00,1354.00
2026-04-01 02:11:50,7.00,53.00,23.01,96.63,1019.53,21.00,1356.00
2026-04-01 02:16:50,7.00,53.00,22.99,96.65,1019.49,21.00,1355.00
2026-04-01 02:21:50,7.00,53.00,23.00,96.64,1019.54,21.00,1364.00
2026-04-01 02:26:50,7.00,53.00,22.97,96.65,1019.52,21.00,1351.00
2026-04-01 02:31:50,8.00,54.00,22.99,96.67,1019.61,21.00,1362.00
2026-04-01 02:36:50,7.00,53.00,22.98,96.64,1019.63,21.00,1371.00
2026-04-01 02:41:50,7.00,53.00,22.98,96.65,1019.58,21.00,1370.00
2026-04-01 02:46:50,6.00,53.00,22.98,96.65,1019.67,21.00,1377.00
2026-04-01 02:51:50,7.00,53.00,22.97,96.64,1019.68,21.00,1376.00
2026-04-01 02:56:50,6.00,53.00,22.98,96.65,1019.73,21.00,1379.00
2026-04-01 03:01:50,7.00,53.00,22.94,96.66,1019.81,21.00,1373.00
2026-04-01 03:06:50,7.00,54.00,22.96,96.67,1019.80,21.00,1388.00
2026-04-01 03:11:50,7.00,53.00,22.95,96.64,1019.83,21.00,1398.00
2026-04-01 03:16:50,0.00,53.00,22.95,96.68,1019.77,21.00,1394.00
2026-04-01 03:21:50,7.00,53.00,22.95,96.65,1019.81,21.00,1392.00
2026-04-01 03:26:50,7.00,53.00,22.94,96.64,1019.83,21.00,1390.00
2026-04-01 03:31:50,7.00,53.00,22.95,96.67,1019.82,21.00,1404.00
2026-04-01 03:36:50,7.00,53.00,22.92,96.65,1019.82,21.00,1411.00
2026-04-01 03:41:50,7.00,53.00,22.94,96.67,1019.89,21.00,1419.00
2026-04-01 03:46:50,6.00,53.00,22.92,96.68,1019.89,21.00,1430.00
2026-04-01 03:51:50,7.00,53.00,22.93,96.68,1019.91,21.00,1425.00
2026-04-01 03:56:50,7.00,53.00,22.93,96.68,1019.96,21.00,1437.00
2026-04-01 04:01:51,7.00,53.00,22.92,96.68,1020.01,21.00,1432.00
2026-04-01 04:06:51,7.00,51.00,22.92,96.68,1020.04,21.00,1436.00
2026-04-01 04:11:51,5.00,52.00,22.90,96.69,1020.06,21.00,1442.00
2026-04-01 04:16:51,7.00,53.00,22.93,96.69,1020.03,21.00,1447.00
2026-04-01 04:21:51,8.00,53.00,22.91,96.66,1020.06,21.00,1452.00
2026-04-01 04:26:51,7.00,53.00,22.92,96.69,1020.04,21.00,1463.00
2026-04-01 04:31:51,6.00,54.00,22.91,96.69,1020.06,21.00,1464.00
2026-04-01 04:36:51,6.00,53.00,22.91,96.70,1020.04,21.00,1455.00
2026-04-01 04:41:51,7.00,53.00,22.90,96.70,1020.02,21.00,1459.00
2026-04-01 04:46:51,7.00,53.00,22.89,96.69,1020.06,21.00,1460.00
2026-04-01 04:51:51,8.00,53.00,22.90,96.69,1020.06,21.00,1453.00
2026-04-01 04:56:51,7.00,53.00,22.89,96.73,1020.06,21.00,1463.00
2026-04-01 05:01:51,79.00,55.00,22.91,96.75,1020.12,21.00,1464.00
2026-04-01 05:06:51,79.00,53.00,23.00,96.77,1020.17,21.00,1466.00
2026-04-01 05:11:51,79.00,53.00,23.11,96.82,1020.10,21.00,1460.00
