timestamp,field1,field2,field3,field4,field5,field6,field7
2026-02-05 00:00:41,0.00,49.00,18.29,99.07,1004.16,20.50,352.00
2026-02-05 00:05:41,0.00,49.00,18.28,99.09,1004.13,20.50,354.00
2026-02-05 00:10:41,0.00,49.00,18.29,99.09,1004.11,20.50,350.00
2026-02-05 00:15:41,0.00,49.00,18.29,99.08,1003.87,20.50,359.00
2026-02-05 00:20:41,0.00,49.00,18.29,99.08,1003.86,20.50,358.00
2026-02-05 00:25:41,0.00,49.00,18.28,99.08,1003.81,20.50,357.00
2026-02-05 00:30:41,0.00,49.00,18.28,99.08,1003.70,20.50,360.00
2026-02-05 00:35:41,0.00,49.00,18.28,99.10,1003.67,20.50,360.00
2026-02-05 00:40:41,0.00,49.00,18.27,99.09,1003.58,20.50,361.00
2026-02-05 00:45:41,0.00,49.00,18.28,99.09,1003.56,20.50,364.00
2026-02-05 00:50:41,0.00,49.00,18.28,99.11,1003.48,20.50,371.00
2026-02-05 00:55:41,0.00,49.00,18.28,99.10,1003.44,20.50,377.00
2026-02-05 01:00:41,0.00,49.00,18.28,99.13,1003.42,20.50,379.00
2026-02-05 01:05:41,0.00,50.00,18.29,99.16,1003.56,20.50,380.00
2026-02-05 01:10:41,0.00,49.00,18.28,99.10,1003.39,20.50,380.00
2026-02-05 01:15:41,0.00,49.00,18.28,99.10,1003.37,20.50,380.00
2026-02-05 01:20:41,0.00,49.00,18.27,99.11,1003.30,20.50,380.00
2026-02-05 01:25:41,0.00,49.00,18.27,99.07,1003.24,20.50,379.00
2026-02-05 01:30:41,0.00,49.00,18.27,99.11,1003.22,20.50,383.00
2026-02-05 01:35:41,0.00,49.00,18.27,99.12,1003.18,20.50,389.00
2026-02-05 01:40:41,0.00,49.00,18.27,99.12,1003.20,20.50,398.00
2026-02-05 01:45:41,0.00,49.00,18.27,99.12,1003.11,20.50,392.00
2026-02-05 01:50:41,0.00,49.00,18.27,99.13,1003.10,20.50,388.00
2026-02-05 01:55:41,0.00,49.00,18.27,99.13,1003.14,20.50,391.00
2026-02-05 02:00:41,0.00,49.00,18.27,99.12,1003.16,20.50,394.00
2026-02-05 02:05:41,0.00,49.00,18.27,99.13,1003.11,20.50,388.00
2026-02-05 02:10:41,0.00,49.00,18.28,99.13,1003.09,20.50,393.00
2026-02-05 02:15:41,0.00,49.00,18.27,99.12,1003.12,20.50,398.00
2026-02-05 02:20:41,0.00,49.00,18.27,99.13,1003.07,20.50,400.00
2026-02-05 02:25:41,0.00,49.00,18.27,99.15,1002.93,20.50,400.00
2026-02-05 02:30:41,0.00,49.00,18.26,99.13,1002.86,20.50,405.00
2026-02-05 02:35:41,0.00,49.00,18.27,99.14,1002.70,20.50,407.00
2026-02-05 02:40:41,0.00,49.00,18.26,99.15,1002.63,20.50,410.00
2026-02-05 02:45:41,0.00,49.00,18.27,99.13,1002.50,20.50,409.00
2026-02-05 02:50:41,0.00,49.00,18.27,99.12,1002.38,20.50,413.00
2026-02-05 02:55:41,0.00,49.00,18.27,99.14,1002.30,20.50,420.00
2026-02-05 03:00:41,0.00,49.00,18.26,99.15,1002.29,20.50,425.00
2026-02-05 03:05:41,0.00,49.00,18.26,99.15,1002.20,20.50,422.00
2026-02-05 03:10:41,0.00,49.00,18.26,99.15,1002.19,20.50,424.00
2026-02-05 03:15:41,0.00,49.00,18.27,99.15,1002.13,20.50,420.00
2026-02-05 03:20:41,0.00,49.00,18.26,99.16,1002.00,20.50,415.00
2026-02-05 03:25:41,0.00,49.00,18.26,99.15,1001.89,20.50,422.00
2026-02-05 03:30:41,0.00,49.00,18.26,99.15,1001.81,20.50,430.00
2026-02-05 03:35:41,0.00,49.00,18.26,99.17,1001.85,20.50,434.00
2026-02-05 03:40:41,0.00,49.00,18.27,99.15,1001.70,20.50,438.00
2026-02-05 03:45:41,0.00,49.00,18.26,99.15,1001.58,20.50,433.00
2026-02-05 03:50:41,0.00,49.00,18.25,99.16,1001.71,20.50,433.00
2026-02-05 03:55:41,0.00,49.00,18.26,99.17,1001.67,20.50,431.00
2026-02-05 04:00:41,0.00,49.00,18.26,99.16,1001.69,20.50,434.00
2026-02-05 04:05:41,0.00,49.00,18.26,99.17,1001.74,20.50,433.00
2026-02-05 04:10:41,0.00,49.00,18.26,99.11,1001.60,20.50,440.00
2026-02-05 04:15:41,0.00,49.00,18.26,99.16,1001.53,20.50,441.00
2026-02-05 04:20:41,0.00,49.00,18.26,99.16,1001.44,20.50,448.00
2026-02-05 04:25:41,0.00,49.00,18.26,99.16,1001.33,20.50,455.00
2026-02-05 04:30:41,0.00,49.00,18.27,99.15,1001.26,20.50,458.00
2026-02-05 04:35:41,0.00,49.00,18.26,99.16,1001.17,20.50,457.00
