timestamp,field1,field2,field3,field4,field5,field6,field7
2026-02-14 00:00:46,0.00,49.00,20.57,99.16,992.03,20.60,360.00
2026-02-14 00:05:46,0.00,48.00,20.57,99.15,992.08,20.60,367.00
2026-02-14 00:10:46,0.00,49.00,20.57,99.15,992.12,20.60,369.00
2026-02-14 00:15:46,0.00,48.00,20.57,99.13,992.21,20.60,369.00
2026-02-14 00:20:46,0.00,49.00,20.57,99.16,992.27,20.60,370.00
2026-02-14 00:25:46,0.00,49.00,20.57,99.16,992.32,20.60,374.00
2026-02-14 00:30:46,0.00,49.00,20.57,99.15,992.36,20.60,376.00
2026-02-14 00:35:46,0.00,49.00,20.57,99.15,992.45,20.60,379.00
2026-02-14 00:40:46,0.00,49.00,20.57,99.16,992.48,20.60,382.00
2026-02-14 00:45:46,0.00,49.00,20.56,99.15,992.54,20.60,387.00
2026-02-14 00:50:46,0.00,49.00,20.56,99.16,992.57,20.60,390.00
2026-02-14 00:55:46,0.00,48.00,20.56,99.16,992.68,20.60,388.00
2026-02-14 01:00:46,0.00,49.00,20.56,99.10,992.75,20.60,388.00
2026-02-14 01:05:46,0.00,49.00,20.56,99.15,992.74,20.60,392.00
2026-02-14 01:10:46,0.00,49.00,20.56,99.17,992.88,20.60,397.00
2026-02-14 01:15:46,0.00,49.00,20.57,99.17,992.96,20.60,395.00
2026-02-14 01:20:46,0.00,49.00,20.56,99.19,993.04,20.60,394.00
2026-02-14 01:25:46,0.00,49.00,20.56,99.17,993.09,20.60,404.00
2026-02-14 01:30:46,0.00,49.00,20.56,99.18,993.15,20.60,407.00
2026-02-14 01:35:46,0.00,48.00,20.56,99.18,993.24,20.60,408.00
2026-02-14 01:40:46,0.00,49.00,20.56,99.18,993.28,20.60,416.00
2026-02-14 01:45:46,0.00,49.00,20.56,99.22,993.23,20.60,411.00
2026-02-14 01:50:46,0.00,49.00,20.56,99.18,993.28,20.60,417.00
2026-02-14 01:55:46,0.00,49.00,20.56,99.18,993.28,20.60,419.00
2026-02-14 02:00:46,0.00,49.00,20.55,99.19,993.33,20.60,424.00
2026-02-14 02:05:46,0.00,49.00,20.56,99.19,993.40,20.60,421.00
2026-02-14 02:10:46,0.00,48.00,20.56,99.18,993.42,20.60,424.00
