timestamp,field1,field2,field3,field4,field5,field6,field7
2026-02-23 00:02:45,0.00,40.00,20.81,93.83,1001.09,20.90,1210.00
2026-02-23 00:07:45,0.00,40.00,20.80,93.82,1001.07,20.90,1207.00
2026-02-23 00:12:45,0.00,40.00,20.81,93.82,1001.04,20.90,1215.00
2026-02-23 00:17:45,0.00,40.00,20.81,93.85,1001.02,20.90,1226.00
2026-02-23 00:22:45,0.00,40.00,20.81,93.84,1000.98,20.90,1222.00
2026-02-23 00:27:45,0.00,40.00,20.82,93.83,1001.00,20.90,1225.00
2026-02-23 00:32:45,0.00,40.00,20.81,93.85,1001.00,20.90,1226.00
2026-02-23 00:37:45,0.00,40.00,20.81,93.83,1000.92,20.90,1231.00
2026-02-23 00:42:45,0.00,40.00,20.81,93.83,1000.92,20.90,1234.00
2026-02-23 00:47:45,0.00,40.00,20.81,93.88,1000.94,20.90,1239.00
2026-02-23 00:52:45,0.00,40.00,20.83,93.78,1000.87,20.90,1241.00
2026-02-23 00:57:45,0.00,40.00,20.83,93.77,1000.93,20.90,1245.00
2026-02-23 01:02:45,0.00,40.00,20.82,93.79,1000.93,20.90,1244.00
2026-02-23 01:07:45,0.00,40.00,20.83,93.77,1000.88,20.90,1252.00
2026-02-23 01:12:45,0.00,40.00,20.83,93.76,1000.93,20.90,1252.00
2026-02-23 01:17:45,0.00,39.00,20.83,93.78,1000.91,20.90,1259.00
2026-02-23 01:22:45,0.00,40.00,20.81,93.80,1000.85,20.90,1254.00
2026-02-23 01:27:45,0.00,40.00,20.81,93.80,1000.82,20.90,1256.00
2026-02-23 01:32:45,0.00,40.00,20.82,93.84,1000.82,20.90,1260.00
2026-02-23 01:37:45,0.00,40.00,20.81,93.82,1000.74,20.90,1264.00
2026-02-23 01:42:45,0.00,40.00,20.81,93.82,1000.75,20.90,1265.00
2026-02-23 01:47:45,0.00,40.00,20.81,93.85,1000.74,20.90,1255.00
2026-02-23 01:52:45,0.00,40.00,20.82,93.84,1000.69,20.90,1265.00
2026-02-23 01:57:45,0.00,40.00,20.82,93.83,1000.72,20.90,1271.00
2026-02-23 02:02:45,0.00,40.00,20.82,93.84,1000.72,20.90,1280.00
2026-02-23 02:07:45,0.00,40.00,20.82,93.84,1000.70,20.90,1280.00
2026-02-23 02:12:45,0.00,40.00,20.81,93.83,1000.66,20.90,1279.00
2026-02-23 02:17:45,0.00,40.00,20.82,93.87,1000.65,20.90,1279.00
2026-02-23 02:22:45,0.00,40.00,20.82,93.83,1000.60,20.90,1281.00
2026-02-23 02:27:45,0.00,40.00,20.83,93.83,1000.54,20.90,1293.00
2026-02-23 02:32:45,0.00,40.00,20.82,93.87,1000.53,20.90,1285.00
2026-02-23 02:37:45,0.00,40.00,20.82,93.83,1000.49,20.90,1291.00
2026-02-23 02:42:45,0.00,40.00,20.83,93.85,1000.59,20.90,1291.00
2026-02-23 02:47:45,0.00,40.00,20.82,93.87,1000.47,20.90,1295.00
2026-02-23 02:52:45,0.00,40.00,20.82,93.85,1000.42,20.90,1300.00
2026-02-23 02:57:45,0.00,40.00,20.83,93.85,1000.47,20.90,1305.00
2026-02-23 03:02:45,0.00,40.00,20.82,93.87,1000.50,20.90,1307.00
2026-02-23 03:07:45,0.00,40.00,20.82,93.88,1000.46,20.90,1311.00
2026-02-23 03:12:45,0.00,40.00,20.82,93.85,1000.44,20.90,1312.00
2026-02-23 03:17:45,0.00,40.00,20.82,93.89,1000.45,20.90,1306.00
2026-02-23 03:22:45,0.00,40.00,20.82,93.88,1000.67,20.90,1313.00
2026-02-23 03:27:45,0.00,40.00,20.82,93.89,1000.67,20.90,1313.00
2026-02-23 03:32:45,0.00,40.00,20.82,93.92,1000.55,20.90,1313.00
2026-02-23 03:37:45,0.00,40.00,20.82,93.88,1000.61,20.90,1320.00
2026-02-23 03:42:45,0.00,40.00,20.82,93.89,1000.62,20.90,1320.00
2026-02-23 03:47:45,0.00,40.00,20.81,93.94,1000.64,20.90,1323.00
2026-02-23 03:52:45,0.00,40.00,20.81,93.94,1000.60,20.90,1327.00
2026-02-23 03:57:45,0.00,40.00,20.82,93.91,1000.71,20.90,1337.00
2026-02-23 04:02:45,0.00,40.00,20.82,93.94,1000.77,20.90,1340.00
2026-02-23 04:07:45,0.00,40.00,20.82,93.96,1000.71,20.90,1347.00
2026-02-23 04:12:45,0.00,40.00,20.80,93.98,1000.80,20.90,1349.00
2026-02-23 04:17:45,0.00,40.00,20.85,93.85,1000.83,20.90,1351.00
2026-02-23 04:22:45,0.00,40.00,20.85,93.83,1000.75,20.90,1352.00
2026-02-23 04:27:45,0.00,39.00,20.89,93.70,1000.84,20.90,1351.00
2026-02-23 04:32:45,0.00,40.00,20.88,93.70,1000.90,20.90,1343.00
2026-02-23 04:37:45,0.00,40.00,20.89,93.64,1000.95,20.90,1343.00
2026-02-23 04:42:45,0.00,40.00,20.89,93.64,1000.99,20.90,1341.00
2026-02-23 04:47:45,0.00,40.00,20.89,93.65,1000.98,20.90,1351.00
2026-02-23 04:52:45,0.00,40.00,20.89,93.64,1001.00,20.90,1353.00
2026-02-23 04:57:45,0.00,40.00,20.88,93.63,1001.02,20.90,1355.00
2026-02-23 05:02:45,0.00,40.00,20.88,93.66,1001.07,20.90,1360.00
2026-02-23 05:07:45,0.00,40.00,20.86,93.74,1001.11,20.90,1366.00
2026-02-23 05:12:45,0.00,40.00,20.88,93.61,1001.16,20.90,1361.00
2026-02-23 05:17:45,0.00,40.00,20.89,93.63,1001.26,20.90,1359.00
2026-02-23 05:22:45,0.00,40.00,20.89,93.58,1001.39,20.90,1367.00
2026-02-23 05:27:45,0.00,40.00,20.90,93.60,1001.45,20.90,1369.00
2026-02-23 05:32:45,0.00,40.00,20.90,93.61,1001.57,20.90,1367.00
2026-02-23 05:37:45,62.00,40.00,20.89,93.59,1001.55,20.90,1369.00
2026-02-23 05:42:45,0.00,40.00,20.91,93.62,1001.59,20.90,1373.00
2026-02-23 05:47:45,0.00,40.00,20.93,93.66,1001.61,20.90,1373.00
2026-02-23 05:52:45,0.00,40.00,20.94,93.63,1001.67,20.90,1377.00
2026-02-23 05:57:45,0.00,40.00,20.94,93.65,1001.71,20.90,1375.00
2026-02-23 06:02:45,74.00,40.00,20.97,93.70,1001.80,20.90,1380.00
2026-02-23 06:07:45,74.00,40.00,21.03,93.75,1001.84,20.90,1384.00
2026-02-23 06:12:45,74.00,40.00,21.09,93.76,1001.88,20.90,1373.00
2026-02-23 06:17:45,73.00,40.00,21.16,93.92,1001.95,20.90,1376.00
2026-02-23 06:22:45,73.00,40.00,21.20,93.80,1001.92,20.90,1370.00
