timestamp,field1,field2,field3,field4,field5,field6,field7
2026-02-12 00:00:46,0.00,59.00,20.42,93.80,980.99,20.50,4937.00
2026-02-12 00:05:46,0.00,58.00,20.42,93.79,980.90,20.50,4942.00
2026-02-12 00:10:46,0.00,59.00,20.41,93.79,980.87,20.50,4934.00
2026-02-12 00:15:46,0.00,59.00,20.41,93.88,980.85,20.50,4933.00
2026-02-12 00:20:46,0.00,58.00,20.41,93.81,980.77,20.50,4939.00
2026-02-12 00:25:46,0.00,59.00,20.41,93.79,980.76,20.50,4936.00
2026-02-12 00:30:46,0.00,58.00,20.41,93.82,980.78,20.50,4949.00
2026-02-12 00:35:46,0.00,58.00,20.42,93.79,980.74,20.50,4961.00
2026-02-12 00:40:46,0.00,59.00,20.42,93.78,980.67,20.50,4950.00
2026-02-12 00:45:46,0.00,58.00,20.41,93.82,980.66,20.50,4968.00
2026-02-12 00:50:46,0.00,59.00,20.42,93.78,980.60,20.50,4965.00
2026-02-12 00:55:46,0.00,59.00,20.42,93.77,980.61,20.50,4954.00
2026-02-12 01:00:46,0.00,59.00,20.41,93.82,980.56,20.50,4948.00
2026-02-12 01:05:46,0.00,59.00,20.42,93.80,980.47,20.50,4960.00
2026-02-12 01:10:46,0.00,59.00,20.42,93.79,980.45,20.50,4955.00
2026-02-12 01:15:46,0.00,59.00,20.41,93.84,980.49,20.50,4957.00
2026-02-12 01:20:46,0.00,59.00,20.42,93.82,980.50,20.50,4945.00
2026-02-12 01:25:46,0.00,58.00,20.42,93.80,980.48,20.50,4939.00
2026-02-12 01:30:47,0.00,59.00,20.41,93.87,980.47,20.50,4947.00
2026-02-12 01:35:47,0.00,59.00,20.42,93.83,980.43,20.50,4962.00
2026-02-12 01:40:47,0.00,59.00,20.42,93.82,980.42,20.50,4965.00
2026-02-12 01:45:47,0.00,59.00,20.40,93.85,980.35,20.50,4975.00
2026-02-12 01:50:47,0.00,59.00,20.41,93.85,980.31,20.50,4975.00
2026-02-12 01:55:47,0.00,59.00,20.42,93.83,980.32,20.50,4981.00
2026-02-12 02:00:47,0.00,59.00,20.41,93.85,980.25,20.50,4990.00
2026-02-12 02:05:47,0.00,59.00,20.42,93.87,980.25,20.50,4981.00
2026-02-12 02:10:47,0.00,59.00,20.42,93.84,980.18,20.50,4995.00
2026-02-12 02:15:47,0.00,58.00,20.41,93.88,980.14,20.50,5012.00
2026-02-12 02:20:47,0.00,59.00,20.42,93.84,980.22,20.50,5001.00
2026-02-12 02:25:47,0.00,59.00,20.42,93.83,980.17,20.50,5008.00
