timestamp,field1,field2,field3,field4,field5,field6,field7
2026-02-05 00:00:42,0.00,59.00,18.53,92.79,1004.10,20.60,3823.00
2026-02-05 00:05:42,0.00,59.00,18.53,92.82,1004.10,20.60,3823.00
2026-02-05 00:10:42,0.00,59.00,18.52,92.79,1004.05,20.60,3833.00
2026-02-05 00:15:42,0.00,59.00,18.53,92.79,1003.89,20.60,3830.00
2026-02-05 00:20:42,0.00,59.00,18.53,92.81,1003.81,20.60,3828.00
2026-02-05 00:25:42,0.00,59.00,18.53,92.81,1003.80,20.60,3816.00
2026-02-05 00:30:42,0.00,59.00,18.52,92.82,1003.68,20.60,3824.00
2026-02-05 00:35:42,0.00,59.00,18.51,92.86,1003.64,20.60,3823.00
2026-02-05 00:40:42,0.00,59.00,18.51,92.83,1003.55,20.60,3836.00
2026-02-05 00:45:42,0.00,59.00,18.52,92.81,1003.51,20.60,3840.00
2026-02-05 00:50:42,0.00,59.00,18.51,92.84,1003.50,20.60,3835.00
2026-02-05 00:55:42,0.00,59.00,18.51,92.83,1003.45,20.60,3843.00
2026-02-05 01:00:42,0.00,59.00,18.51,92.84,1003.43,20.60,3829.00
2026-02-05 01:05:42,0.00,59.00,18.51,92.86,1003.54,20.60,3844.00
2026-02-05 01:10:42,0.00,59.00,18.51,92.84,1003.40,20.60,3858.00
2026-02-05 01:15:42,0.00,59.00,18.51,92.84,1003.37,20.60,3858.00
2026-02-05 01:20:42,0.00,59.00,18.50,92.87,1003.32,20.60,3870.00
2026-02-05 01:25:42,0.00,59.00,18.51,92.84,1003.24,20.60,3870.00
2026-02-05 01:30:42,0.00,59.00,18.51,92.84,1003.24,20.60,3862.00
2026-02-05 01:35:42,0.00,59.00,18.50,92.88,1003.20,20.60,3847.00
2026-02-05 01:40:42,0.00,59.00,18.51,92.87,1003.20,20.60,3858.00
2026-02-05 01:45:42,0.00,59.00,18.52,92.92,1003.11,20.60,3852.00
2026-02-05 01:50:42,0.00,59.00,18.50,92.89,1003.17,20.60,3866.00
2026-02-05 01:55:42,0.00,59.00,18.50,92.90,1003.18,20.60,3867.00
2026-02-05 02:00:42,0.00,59.00,18.50,92.83,1003.17,20.60,3864.00
2026-02-05 02:05:42,0.00,59.00,18.50,92.92,1003.16,20.60,3863.00
2026-02-05 02:10:42,0.00,59.00,18.50,92.89,1003.10,20.60,3853.00
2026-02-05 02:15:42,0.00,59.00,18.51,92.90,1003.11,20.60,3862.00
2026-02-05 02:20:42,0.00,59.00,18.50,92.91,1003.08,20.60,3866.00
2026-02-05 02:25:42,0.00,59.00,18.50,92.87,1002.93,20.60,3860.00
2026-02-05 02:30:42,0.00,59.00,18.50,92.88,1002.89,20.60,3860.00
2026-02-05 02:35:42,0.00,59.00,18.49,92.91,1002.73,20.60,3858.00
2026-02-05 02:40:42,0.00,59.00,18.50,92.88,1002.64,20.60,3858.00
2026-02-05 02:45:42,0.00,59.00,18.50,92.92,1002.53,20.60,3868.00
2026-02-05 02:50:42,0.00,59.00,18.50,92.91,1002.41,20.60,3879.00
2026-02-05 02:55:42,0.00,59.00,18.50,92.88,1002.29,20.60,3874.00
2026-02-05 03:00:42,0.00,59.00,18.49,92.90,1002.30,20.60,3872.00
2026-02-05 03:05:42,0.00,59.00,18.49,92.92,1002.15,20.60,3880.00
2026-02-05 03:10:42,0.00,59.00,18.50,92.90,1002.16,20.60,3875.00
2026-02-05 03:15:42,0.00,59.00,18.50,92.90,1002.12,20.60,3872.00
2026-02-05 03:20:42,0.00,59.00,18.49,92.94,1001.95,20.60,3870.00
2026-02-05 03:25:42,0.00,59.00,18.50,92.90,1001.85,20.60,3889.00
2026-02-05 03:30:42,0.00,59.00,18.49,92.90,1001.78,20.60,3901.00
2026-02-05 03:35:42,0.00,59.00,18.49,92.96,1001.79,20.60,3913.00
2026-02-05 03:40:42,0.00,59.00,18.50,92.91,1001.68,20.60,3895.00
2026-02-05 03:45:42,0.00,59.00,18.50,92.90,1001.52,20.60,3886.00
2026-02-05 03:50:42,0.00,59.00,18.49,92.95,1001.69,20.60,3909.00
2026-02-05 03:55:42,0.00,59.00,18.49,92.92,1001.68,20.60,3908.00
2026-02-05 04:00:42,0.00,59.00,18.49,92.93,1001.64,20.60,3912.00
2026-02-05 04:05:42,0.00,59.00,18.49,92.94,1001.70,20.60,3923.00
2026-02-05 04:10:42,0.00,59.00,18.50,92.92,1001.58,20.60,3923.00
