timestamp,field1,field2,field3,field4,field5,field6,field7
2026-02-15 00:00:59,0.00,99.00,20.92,51.38,1007.06,20.20,1640.00
2026-02-15 00:05:59,0.00,33.00,20.92,51.39,1007.08,20.20,1640.00
2026-02-15 00:10:59,0.00,91.00,20.92,51.36,1007.12,20.20,1637.00
2026-02-15 00:15:59,0.00,90.00,20.92,51.39,1007.19,20.20,1645.00
2026-02-15 00:20:59,0.00,50.00,20.92,51.38,1007.23,20.20,1644.00
2026-02-15 00:25:59,0.00,90.00,20.93,51.35,1007.29,20.20,1636.00
2026-02-15 00:30:59,0.00,32.00,20.92,51.34,1007.29,20.20,1633.00
2026-02-15 00:35:59,0.00,61.00,20.92,51.39,1007.37,20.20,1640.00
2026-02-15 00:40:59,0.00,15.00,20.93,51.36,1007.40,20.20,1643.00
2026-02-15 00:45:59,0.00,18.00,20.92,51.35,1007.42,20.20,1636.00
2026-02-15 00:50:59,0.00,99.00,20.91,51.36,1007.49,20.20,1640.00
2026-02-15 00:55:59,0.00,22.00,20.92,51.39,1007.58,20.20,1636.00
2026-02-15 01:00:59,0.00,85.00,20.91,51.40,1007.59,20.20,1629.00
2026-02-15 01:05:59,0.00,0.00,20.92,51.38,1007.65,20.20,1628.00
2026-02-15 01:10:59,0.00,99.00,20.92,51.39,1007.68,20.20,1632.00
2026-02-15 01:15:59,0.00,77.00,20.91,51.38,1007.76,20.20,1638.00
2026-02-15 01:20:59,0.00,96.00,20.91,51.35,1007.85,20.20,1633.00
2026-02-15 01:25:59,0.00,99.00,20.93,51.39,1007.95,20.20,1633.00
2026-02-15 01:30:59,0.00,27.00,20.91,51.40,1008.02,20.20,1636.00
2026-02-15 01:35:59,0.00,95.00,20.91,51.37,1008.08,20.20,1635.00
2026-02-15 01:40:59,0.00,99.00,20.92,51.38,1008.10,20.20,1638.00
2026-02-15 01:45:59,0.00,48.00,20.91,51.40,1008.08,20.20,1642.00
2026-02-15 01:50:59,0.00,99.00,20.92,51.39,1008.15,20.20,1638.00
2026-02-15 01:55:59,0.00,2.00,20.92,51.38,1008.13,20.20,1639.00
2026-02-15 02:00:59,0.00,16.00,20.91,51.41,1008.14,20.20,1641.00
2026-02-15 02:05:59,0.00,92.00,20.92,51.40,1008.16,20.20,1631.00
2026-02-15 02:10:59,0.00,99.00,20.91,51.41,1008.13,20.20,1635.00
2026-02-15 02:15:59,0.00,82.00,20.91,51.42,1008.21,20.20,1634.00
2026-02-15 02:20:59,0.00,15.00,20.91,51.40,1008.26,20.20,1625.00
2026-02-15 02:25:59,0.00,99.00,20.92,51.39,1008.23,20.20,1623.00
2026-02-15 02:30:59,0.00,22.00,20.91,51.40,1008.26,20.20,1625.00
2026-02-15 02:35:59,0.00,0.00,20.90,51.41,1008.34,20.20,1626.00
2026-02-15 02:40:59,0.00,84.00,20.90,51.42,1008.39,20.20,1630.00
2026-02-15 02:45:59,0.00,83.00,20.91,51.40,1008.39,20.20,1623.00
2026-02-15 02:50:59,0.00,99.00,20.91,51.38,1008.39,20.20,1622.00
2026-02-15 02:55:59,0.00,9.00,20.90,51.41,1008.43,20.20,1627.00
2026-02-15 03:00:59,0.00,99.00,20.91,51.40,1008.41,20.20,1627.00
2026-02-15 03:05:59,0.00,99.00,20.90,51.40,1008.41,20.20,1627.00
2026-02-15 03:10:59,0.00,94.00,20.91,51.39,1008.42,20.20,1631.00
2026-02-15 03:15:59,0.00,45.00,20.92,51.40,1008.50,20.20,1633.00
2026-02-15 03:20:59,0.00,99.00,20.91,51.38,1008.48,20.20,1634.00
2026-02-15 03:25:59,0.00,99.00,20.91,51.40,1008.54,20.20,1637.00
2026-02-15 03:30:59,0.00,82.00,20.91,51.43,1008.62,20.20,1635.00
2026-02-15 03:35:59,0.00,99.00,20.91,51.42,1008.63,20.20,1637.00
2026-02-15 03:40:59,0.00,45.00,20.91,51.44,1008.67,20.20,1637.00
2026-02-15 03:45:59,0.00,0.00,20.90,51.42,1008.68,20.20,1636.00
2026-02-15 03:50:59,0.00,99.00,20.90,51.45,1008.72,20.20,1627.00
2026-02-15 03:55:59,0.00,19.00,20.90,51.43,1008.79,20.20,1631.00
2026-02-15 04:00:59,0.00,99.00,20.90,51.42,1008.82,20.20,1632.00
2026-02-15 04:05:59,0.00,47.00,20.90,51.44,1008.94,20.20,1626.00
2026-02-15 04:10:59,0.00,99.00,20.90,51.44,1008.98,20.20,1622.00
2026-02-15 04:15:59,0.00,99.00,20.90,51.45,1009.06,20.20,1632.00
2026-02-15 04:20:59,0.00,90.00,20.90,51.40,1009.18,20.20,1640.00
2026-02-15 04:25:59,0.00,0.00,20.90,51.45,1009.23,20.20,1630.00
2026-02-15 04:30:59,0.00,99.00,20.90,51.45,1009.27,20.20,1627.00
2026-02-15 04:35:59,0.00,99.00,20.90,51.45,1009.33,20.20,1632.00
2026-02-15 04:40:59,0.00,99.00,20.90,51.44,1009.32,20.20,1630.00
2026-02-15 04:45:59,0.00,99.00,20.89,51.46,1009.39,20.20,1634.00
2026-02-15 04:50:59,0.00,88.00,20.89,51.47,1009.36,20.20,1632.00
2026-02-15 04:55:59,0.00,3.00,20.88,51.46,1009.45,20.20,1633.00
2026-02-15 05:00:59,0.00,92.00,20.89,51.48,1009.49,20.20,1641.00
2026-02-15 05:05:59,0.00,53.00,20.88,51.46,1009.53,20.20,1643.00
2026-02-15 05:10:59,0.00,99.00,20.89,51.47,1009.53,20.20,1639.00
