timestamp,field1,field2,field3,field4,field5,field6,field7
2026-02-14 00:00:58,0.00,61.00,20.92,50.48,989.72,20.20,1640.00
2026-02-14 00:05:58,0.00,36.00,20.93,50.45,989.79,20.20,1637.00
2026-02-14 00:10:58,-1.00,99.00,20.93,50.45,989.79,20.20,1645.00
2026-02-14 00:15:58,0.00,52.00,20.91,50.48,989.89,20.20,1638.00
2026-02-14 00:20:58,0.00,84.00,20.92,50.45,989.92,20.20,1637.00
2026-02-14 00:25:58,0.00,0.00,20.93,50.44,989.99,20.20,1637.00
2026-02-14 00:30:58,0.00,99.00,20.91,50.47,990.07,20.20,1643.00
2026-02-14 00:35:58,0.00,12.00,20.93,50.45,990.11,20.20,1644.00
2026-02-14 00:40:58,0.00,99.00,20.93,50.45,990.14,20.20,1652.00
2026-02-14 00:45:58,0.00,99.00,20.91,50.49,990.25,20.20,1651.00
2026-02-14 00:50:58,0.00,99.00,20.92,50.48,990.29,20.20,1650.00
2026-02-14 00:55:58,0.00,32.00,20.92,50.48,990.37,20.20,1655.00
2026-02-14 01:00:58,0.00,94.00,20.92,50.47,990.46,20.20,1647.00
2026-02-14 01:05:58,0.00,42.00,20.92,50.50,990.47,20.20,1650.00
2026-02-14 01:10:58,0.00,99.00,20.92,50.45,990.58,20.20,1647.00
2026-02-14 01:15:58,0.00,98.00,20.92,50.48,990.67,20.20,1647.00
2026-02-14 01:20:58,0.00,9.00,20.92,50.48,990.70,20.20,1641.00
2026-02-14 01:25:58,0.00,0.00,20.92,50.43,990.76,20.20,1637.00
2026-02-14 01:30:58,0.00,99.00,20.92,50.50,990.83,20.20,1647.00
2026-02-14 01:35:58,0.00,99.00,20.92,50.48,990.94,20.20,1650.00
2026-02-14 01:40:58,0.00,0.00,20.92,50.48,990.95,20.20,1653.00
2026-02-14 01:45:58,0.00,0.00,20.92,50.50,990.92,20.20,1649.00
2026-02-14 01:50:58,0.00,0.00,20.92,50.49,990.97,20.20,1652.00
2026-02-14 01:55:58,0.00,0.00,20.91,50.50,990.98,20.20,1646.00
2026-02-14 02:00:58,0.00,99.00,20.91,50.49,991.04,20.20,1643.00
2026-02-14 02:05:58,0.00,59.00,20.92,50.49,991.09,20.20,1636.00
2026-02-14 02:10:58,0.00,94.00,20.92,50.50,991.08,20.20,1644.00
